player_id,web_name,full_name,team_id,team_name,position,now_cost,status,selected_percent,form,points_per_game,total_points,minutes_season,ict_index,influence,creativity,threat,chance_play_next,gw_xmins,gw_fixture,gw_fdr,gw_is_home,news,news_added,gw,generated_utc
420,Gündoğan,İlkay Gündoğan,13,Man City,MID,63,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool (H),4,1,has joined Galatasaray permanently.,2025-09-05T08:55:41.702765Z,11,2025-11-08T21:25:54.737268
421,Rodrigo,Rodrigo 'Rodri' Hernandez Cascante,13,Man City,MID,63,d,0.4,0.2,2.0,12,292,12.0,50.6,50.9,19.0,25.0,20.0,Liverpool (H),4,1,Muscle injury - 25% chance of playing,2025-11-07T16:00:08.654141Z,11,2025-11-08T21:25:54.737268
422,Kovačić,Mateo Kovačić,13,Man City,MID,59,i,0.0,0.2,1.0,1,4,0.3,2.6,0.8,0.0,0.0,0.0,Liverpool (H),4,1,Ankle injury - Unknown return date,2025-11-03T09:30:08.601064Z,11,2025-11-08T21:25:54.737268
423,N.Gonzalez,Nico González Iglesias,13,Man City,MID,59,a,0.1,2.2,2.2,20,554,23.3,114.0,92.5,27.0,100.0,80.0,Liverpool (H),4,1,,2025-10-22T10:00:08.540683Z,11,2025-11-08T21:25:54.737268
424,Bobb,Oscar Bobb,13,Man City,MID,53,a,0.3,0.8,2.2,18,451,28.2,67.6,141.1,72.0,,0.0,Liverpool (H),4,1,,,11,2025-11-08T21:25:54.737268
425,Echeverri,Claudio Echeverri,13,Man City,MID,54,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool (H),4,1,Has joined Bayer Leverkusen on loan for the rest of the season.,2025-08-21T14:03:07.217793Z,11,2025-11-08T21:25:54.737268
427,Reijnders,Tijjani Reijnders,13,Man City,MID,55,a,20.3,0.8,3.4,34,757,46.3,139.4,164.2,163.0,,0.0,Liverpool (H),4,1,,,11,2025-11-08T21:25:54.737268
428,Nypan,Sverre Nypan,13,Man City,MID,50,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Liverpool (H),4,1,Has joined Middlesbrough on loan for the rest of the season.,2025-08-19T13:38:08.307876Z,11,2025-11-08T21:25:54.737268
429,Phillips,Kalvin Phillips,13,Man City,MID,48,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Liverpool (H),4,1,,,11,2025-11-08T21:25:54.737268
430,Haaland,Erling Haaland,13,Man City,FWD,148,a,70.3,7.0,9.8,98,854,116.0,489.0,63.4,607.0,100.0,80.0,Liverpool (H),4,1,,2025-09-24T06:00:06.159318Z,11,2025-11-08T21:25:54.737268
736,Donnarumma,Gianluigi Donnarumma,13,Man City,GK,57,a,10.0,2.5,3.6,25,630,10.0,98.8,0.0,0.0,,0.0,Liverpool (H),4,1,,,11,2025-11-08T21:25:54.737268
739,Mukasa,Divine Mukasa,13,Man City,MID,45,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Liverpool (H),4,1,,,11,2025-11-08T21:25:54.737268
740,Mfuni,Stephen Mfuni,13,Man City,DEF,40,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Liverpool (H),4,1,,,11,2025-11-08T21:25:54.737268
742,McAidoo,Ryan McAidoo,13,Man City,MID,45,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Liverpool (H),4,1,,,11,2025-11-08T21:25:54.737268
119,Mbeumo,Bryan Mbeumo,14,Man Utd,MID,84,a,30.5,8.2,5.5,60,955,88.9,235.4,342.0,312.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
431,Bayindir,Altay Bayındır,14,Man Utd,GK,48,a,0.3,0.0,1.8,11,540,12.8,118.4,10.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
432,Onana,André Onana,14,Man Utd,GK,49,u,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,has joined Trabzonspor on loan for the rest of the season.,2025-09-12T15:53:11.993916Z,11,2025-11-08T21:25:54.737268
433,Harrison,Elyh Harrison,14,Man Utd,GK,40,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,On loan to Shrewsbury Town,2025-07-23T18:48:43.383466Z,11,2025-11-08T21:25:54.737268
434,Heaton,Tom Heaton,14,Man Utd,GK,39,a,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
435,Mee,Dermot Mee,14,Man Utd,GK,39,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
436,De Ligt,Matthijs de Ligt,14,Man Utd,DEF,50,a,2.9,3.2,3.5,39,990,27.9,188.2,43.7,48.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
437,Martinez,Lisandro Martínez,14,Man Utd,DEF,48,i,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,Knee injury - Unknown return date,2025-08-10T23:00:06.577034Z,11,2025-11-08T21:25:54.737268
438,Mazraoui,Noussair Mazraoui,14,Man Utd,DEF,49,a,0.2,0.2,2.0,10,200,4.9,31.2,14.6,4.0,100.0,80.0,Spurs (A),3,0,,2025-09-26T15:00:08.532805Z,11,2025-11-08T21:25:54.737268
439,D.Leon,Diego León Blanco,14,Man Utd,DEF,43,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
440,Dalot,Diogo Dalot Teixeira,14,Man Utd,DEF,44,a,1.0,1.5,2.4,22,592,25.4,99.0,127.8,27.0,100.0,80.0,Spurs (A),3,0,,2025-09-05T10:00:06.729240Z,11,2025-11-08T21:25:54.737268
441,Dorgu,Patrick Dorgu,14,Man Utd,DEF,43,a,2.9,1.5,1.6,16,622,28.6,98.8,106.3,80.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
442,Maguire,Harry Maguire,14,Man Utd,DEF,44,d,0.8,4.2,4.1,33,341,13.5,84.8,12.0,38.0,75.0,80.0,Spurs (A),3,0,Hamstring injury - 75% chance of playing,2025-11-08T18:30:08.844225Z,11,2025-11-08T21:25:54.737268
443,Shaw,Luke Shaw,14,Man Utd,DEF,45,a,0.5,3.2,2.5,28,933,18.4,135.0,44.3,5.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
444,Yoro,Leny Yoro,14,Man Utd,DEF,44,a,1.7,0.8,2.1,23,638,14.9,101.4,24.3,24.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
445,Amass,Harry Amass,14,Man Utd,DEF,40,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,has joined Sheffield Wednesday on loan for the rest of the season.,2025-09-02T13:39:58.762783Z,11,2025-11-08T21:25:54.737268
446,Fredricson,Tyler Fredricson,14,Man Utd,DEF,39,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
447,Heaven,Ayden Heaven,14,Man Utd,DEF,38,a,1.1,0.8,2.0,4,28,3.9,28.6,10.3,0.0,100.0,80.0,Spurs (A),3,0,,2025-10-14T13:00:06.698643Z,11,2025-11-08T21:25:54.737268
448,Malacia,Tyrell Malacia,14,Man Utd,DEF,39,a,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
449,B.Fernandes,Bruno Borges Fernandes,14,Man Utd,MID,89,a,16.2,5.5,4.5,50,980,87.7,290.2,397.6,188.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
450,Cunha,Matheus Santos Carneiro da Cunha,14,Man Utd,MID,79,a,4.4,4.2,2.6,26,683,44.3,132.2,144.1,166.0,100.0,80.0,Spurs (A),3,0,,2025-08-31T01:00:08.314117Z,11,2025-11-08T21:25:54.737268
451,Rashford,Marcus Rashford,14,Man Utd,MID,70,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,Has joined Barcelona on loan for the rest of the season,2025-07-24T10:12:59.455702Z,11,2025-11-08T21:25:54.737268
452,Amad,Amad Diallo,14,Man Utd,MID,63,a,1.5,5.0,3.4,34,753,47.9,159.2,165.0,154.0,100.0,80.0,Spurs (A),3,0,,2025-09-26T15:00:08.569110Z,11,2025-11-08T21:25:54.737268
454,Antony,Antony dos Santos,14,Man Utd,MID,59,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,has joined Real Betis permanently.,2025-09-02T13:30:59.559397Z,11,2025-11-08T21:25:54.737268
455,Mount,Mason Mount,14,Man Utd,MID,59,a,0.3,1.0,2.8,22,349,21.4,60.6,85.6,67.0,100.0,80.0,Spurs (A),3,0,,2025-10-24T14:00:08.382202Z,11,2025-11-08T21:25:54.737268
457,Casemiro,Carlos Henrique Casimiro,14,Man Utd,MID,55,d,1.0,8.0,4.7,47,617,37.9,194.8,90.6,93.0,75.0,80.0,Spurs (A),3,0,Knock - 75% chance of playing,2025-11-08T18:30:08.862942Z,11,2025-11-08T21:25:54.737268
458,Mainoo,Kobbie Mainoo,14,Man Utd,MID,47,d,0.5,0.5,1.0,7,138,9.1,29.4,56.6,5.0,75.0,80.0,Spurs (A),3,0,Knock - 75% chance of playing,2025-11-08T18:30:08.882474Z,11,2025-11-08T21:25:54.737268
459,Ugarte,Manuel Ugarte Ribeiro,14,Man Utd,MID,48,a,0.1,0.8,1.4,13,299,7.6,49.0,26.0,2.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
460,Collyer,Toby Collyer,14,Man Utd,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,Has joined West Bromwich Albion on loan for the rest of the season.,2025-08-19T13:36:56.708077Z,11,2025-11-08T21:25:54.737268
461,Fitzgerald,Jayce Fitzgerald,14,Man Utd,MID,44,a,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
462,J.Fletcher,Jack Fletcher,14,Man Utd,MID,44,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
463,Kone,Sékou Koné,14,Man Utd,MID,44,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
464,Moorhouse,Jack Moorhouse,14,Man Utd,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,has joined Leyton Orient on loan for the rest of the season.,2025-09-22T21:21:54.592776Z,11,2025-11-08T21:25:54.737268
465,Højlund,Rasmus Højlund,14,Man Utd,FWD,63,u,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,has joined Napoli on loan for the rest of the season.,2025-09-02T13:30:59.575548Z,11,2025-11-08T21:25:54.737268
466,Zirkzee,Joshua Zirkzee,14,Man Utd,FWD,58,a,0.4,0.2,1.0,4,82,8.9,13.6,17.1,60.0,100.0,80.0,Spurs (A),3,0,,2025-08-10T23:00:06.602693Z,11,2025-11-08T21:25:54.737268
467,Obi,Chido Obi,14,Man Utd,FWD,43,a,1.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
468,Wheatley,Ethan Wheatley,14,Man Utd,FWD,45,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Spurs (A),3,0,has joined Northampton Town on loan for the rest of the season.,2025-09-22T21:18:26.096577Z,11,2025-11-08T21:25:54.737268
681,Šeško,Benjamin Sesko,14,Man Utd,FWD,73,d,5.0,2.0,2.8,31,616,42.8,122.6,96.4,215.0,75.0,80.0,Spurs (A),3,0,Knee injury - 75% chance of playing,2025-11-08T18:30:09.316829Z,11,2025-11-08T21:25:54.737268
733,Lammens,Senne Lammens,14,Man Utd,GK,50,a,1.4,1.8,3.2,16,450,9.1,91.0,0.0,0.0,,0.0,Spurs (A),3,0,,,11,2025-11-08T21:25:54.737268
52,J.Ramsey,Jacob Ramsey,15,Newcastle,MID,53,a,0.2,0.2,0.8,3,124,9.0,23.4,57.3,9.0,100.0,80.0,Brentford (A),3,0,,2025-08-31T01:30:07.565346Z,11,2025-11-08T21:25:54.737268
135,Wissa,Yoane Wissa,15,Newcastle,FWD,73,i,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford (A),3,0,Knee injury - Expected back 22 Nov,2025-09-12T10:00:06.619832Z,11,2025-11-08T21:25:54.737268
469,Pope,Nick Pope,15,Newcastle,GK,52,a,12.0,2.0,4.9,49,900,25.7,258.0,0.0,0.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
471,Gillespie,Mark Gillespie,15,Newcastle,GK,40,a,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
472,Odysseas,Odysseas Vlachodimos,15,Newcastle,GK,40,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford (A),3,0,Has joined Sevilla on loan for the rest of the season.,2025-08-13T15:41:50.078613Z,11,2025-11-08T21:25:54.737268
473,Hall,Lewis Hall,15,Newcastle,DEF,52,a,0.7,0.0,3.0,9,133,3.9,27.4,4.0,7.0,100.0,80.0,Brentford (A),3,0,,2025-10-06T07:30:08.142766Z,11,2025-11-08T21:25:54.737268
474,Schär,Fabian Schär,15,Newcastle,DEF,54,a,1.8,0.5,4.2,25,424,15.7,112.0,27.0,17.0,100.0,80.0,Brentford (A),3,0,,2025-09-19T11:30:08.392759Z,11,2025-11-08T21:25:54.737268
475,Botman,Sven Botman,15,Newcastle,DEF,49,a,0.6,0.5,3.5,28,552,21.2,135.2,34.3,43.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
476,Burn,Dan Burn,15,Newcastle,DEF,52,a,10.2,1.2,4.8,48,900,25.3,161.8,48.4,43.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
477,Livramento,Tino Livramento,15,Newcastle,DEF,49,i,2.8,0.0,6.2,37,526,14.3,71.4,56.3,16.0,0.0,0.0,Brentford (A),3,0,Knee injury - Expected back 22 Nov,2025-09-29T00:30:06.563882Z,11,2025-11-08T21:25:54.737268
478,Trippier,Kieran Trippier,15,Newcastle,DEF,50,a,2.5,0.8,3.8,30,609,33.1,101.8,226.5,4.0,100.0,80.0,Brentford (A),3,0,,2025-09-19T11:30:08.407420Z,11,2025-11-08T21:25:54.737268
479,Krafth,Emil Krafth,15,Newcastle,DEF,43,a,0.0,0.0,0.0,0,45,0.3,1.4,1.2,0.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
480,Lascelles,Jamaal Lascelles,15,Newcastle,DEF,43,a,0.1,0.0,0.5,1,19,1.7,10.2,0.0,7.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
481,A.Murphy,Alex Murphy,15,Newcastle,DEF,39,a,0.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
482,Ashby,Harrison Ashby,15,Newcastle,DEF,39,i,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford (A),3,0,Thigh injury - Unknown return date,2025-10-17T14:00:10.381414Z,11,2025-11-08T21:25:54.737268
483,Pivas,Miodrag Pivaš,15,Newcastle,DEF,39,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
484,Targett,Matt Targett,15,Newcastle,DEF,40,u,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford (A),3,0,has joined Middlesbrough on loan for the rest of the season.,2025-09-02T12:49:12.555659Z,11,2025-11-08T21:25:54.737268
485,Gordon,Anthony Gordon,15,Newcastle,MID,74,d,2.1,1.2,1.7,12,461,26.4,40.8,95.8,130.0,50.0,45.0,Brentford (A),3,0,Hip injury - 50% chance of playing,2025-11-06T09:30:08.733043Z,11,2025-11-08T21:25:54.737268
486,Elanga,Anthony Elanga,15,Newcastle,MID,67,a,3.5,0.8,1.5,15,398,22.8,44.0,114.7,69.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
487,Barnes,Harvey Barnes,15,Newcastle,MID,63,a,0.4,0.8,1.5,15,388,23.4,34.2,101.5,101.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
488,Bruno G.,Bruno Guimarães Rodriguez Moura,15,Newcastle,MID,66,a,3.7,4.0,5.1,46,805,53.3,204.8,228.3,100.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
489,J.Murphy,Jacob Murphy,15,Newcastle,MID,61,a,1.2,4.2,3.8,34,490,44.6,134.8,93.1,219.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
490,Joelinton,Joelinton Cássio Apolinário de Lira,15,Newcastle,MID,59,a,0.3,1.8,2.5,20,626,25.9,68.6,82.0,107.0,100.0,80.0,Brentford (A),3,0,,2025-10-17T13:00:11.069838Z,11,2025-11-08T21:25:54.737268
491,Tonali,Sandro Tonali,15,Newcastle,MID,54,a,1.3,1.2,2.8,28,793,45.8,146.0,219.1,92.0,100.0,80.0,Brentford (A),3,0,,2025-10-24T10:30:09.210286Z,11,2025-11-08T21:25:54.737268
492,Antoñito C.,Antoñito Cordero Campillo,15,Newcastle,MID,49,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford (A),3,0,has joined KVC Westerlo on loan for the rest of the season.,2025-09-22T21:20:47.006379Z,11,2025-11-08T21:25:54.737268
494,Willock,Joe Willock,15,Newcastle,MID,50,a,0.1,0.0,2.0,4,86,1.8,10.6,2.2,6.0,100.0,80.0,Brentford (A),3,0,,2025-08-10T23:30:07.136690Z,11,2025-11-08T21:25:54.737268
495,Hayden,Isaac Hayden,15,Newcastle,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford (A),3,0,Has departed the club as a free agent.,2025-08-11T01:17:33.103826Z,11,2025-11-08T21:25:54.737268
496,Kuol,Garang Kuol,15,Newcastle,MID,44,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford (A),3,0,has joined Sparta Prague permanently.,2025-09-22T21:20:47.021681Z,11,2025-11-08T21:25:54.737268
497,L.Miley,Lewis Miley,15,Newcastle,MID,44,a,2.1,1.5,1.9,13,272,10.9,45.0,52.3,10.0,100.0,80.0,Brentford (A),3,0,,2025-10-13T11:30:08.705391Z,11,2025-11-08T21:25:54.737268
498,White,Joe White,15,Newcastle,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Brentford (A),3,0,Has joined Leyton Orient on loan for the rest of the season.,2025-07-30T14:07:15.215025Z,11,2025-11-08T21:25:54.737268
500,Osula,William Osula,15,Newcastle,FWD,55,i,0.3,1.5,1.8,18,213,12.1,41.2,14.2,68.0,0.0,0.0,Brentford (A),3,0,Ankle injury - Unknown return date,2025-11-06T09:30:08.761577Z,11,2025-11-08T21:25:54.737268
501,Neave,Sean Neave,15,Newcastle,FWD,44,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
674,Ramsdale,Aaron Ramsdale,15,Newcastle,GK,48,a,0.6,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
684,Thiaw,Malick Thiaw,15,Newcastle,DEF,49,a,0.5,1.0,3.3,23,542,19.3,116.2,19.8,56.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
689,Seung soo,Seung-Soo Park,15,Newcastle,MID,44,a,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
714,Woltemade,Nick Woltemade,15,Newcastle,FWD,75,a,22.6,2.8,5.0,35,523,36.8,145.0,61.8,158.0,,0.0,Brentford (A),3,0,,,11,2025-11-08T21:25:54.737268
12,Zinchenko,Oleksandr Zinchenko,16,Nott'm Forest,DEF,49,i,0.2,0.2,1.7,5,253,13.0,62.6,52.4,15.0,0.0,0.0,Leeds (H),2,1,Muscle injury - Unknown return date,2025-10-24T09:00:07.804001Z,11,2025-11-08T21:25:54.737268
426,McAtee,James McAtee,16,Nott'm Forest,MID,51,a,0.1,0.0,1.0,4,126,6.1,14.0,39.8,6.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
502,Sels,Matz Sels,16,Nott'm Forest,GK,48,a,8.2,1.5,2.1,21,900,25.6,255.4,0.0,0.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
503,C.Miguel,Carlos Miguel dos Santos Pereira,16,Nott'm Forest,GK,40,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds (H),2,1,Has joined Palmeiras permanently.,2025-08-20T13:32:34.630338Z,11,2025-11-08T21:25:54.737268
504,Turner,Matt Turner,16,Nott'm Forest,GK,40,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds (H),2,1,Has joined Lyon permanently.,2025-08-11T01:18:09.881299Z,11,2025-11-08T21:25:54.737268
505,Milenković,Nikola Milenković,16,Nott'm Forest,DEF,52,a,3.8,0.8,1.5,15,900,23.2,150.6,26.0,54.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
506,Murillo,Murillo Costa dos Santos,16,Nott'm Forest,DEF,53,a,2.0,1.2,1.7,12,559,14.3,122.6,14.8,6.0,100.0,80.0,Leeds (H),2,1,,2025-10-03T14:00:09.032869Z,11,2025-11-08T21:25:54.737268
507,Aina,Ola Aina,16,Nott'm Forest,DEF,47,i,2.4,0.0,2.0,6,270,9.8,53.8,33.3,11.0,0.0,0.0,Leeds (H),2,1,Hamstring injury - Expected back 13 Dec,2025-09-11T06:30:07.556962Z,11,2025-11-08T21:25:54.737268
508,N.Williams,Neco Williams,16,Nott'm Forest,DEF,47,a,3.4,0.8,1.8,18,900,43.1,198.0,126.1,107.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
509,David Carmo,David Mota Veiga Teixeira do Carmo,16,Nott'm Forest,DEF,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds (H),2,1,has joined Real Oviedo on loan for the rest of the season.,2025-09-02T13:08:17.187888Z,11,2025-11-08T21:25:54.737268
510,Jair Cunha,Jair Paula da Cunha Filho,16,Nott'm Forest,DEF,43,a,0.1,0.0,3.0,3,90,2.6,26.0,0.4,0.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
511,Morato,Felipe Rodrigues da Silva,16,Nott'm Forest,DEF,44,a,0.1,0.0,1.4,7,436,9.8,89.4,5.5,3.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
512,O.Richards,Omar Richards,16,Nott'm Forest,DEF,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds (H),2,1,has joined Rio Ave on loan for the rest of the season.,2025-09-02T12:23:02.662537Z,11,2025-11-08T21:25:54.737268
513,Abbott,Zach Abbott,16,Nott'm Forest,DEF,39,a,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
514,Boly,Willy Boly,16,Nott'm Forest,DEF,39,a,0.4,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
515,Gibbs-White,Morgan Gibbs-White,16,Nott'm Forest,MID,73,a,3.2,3.0,3.0,30,819,48.0,114.8,199.0,170.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
516,Hudson-Odoi,Callum Hudson-Odoi,16,Nott'm Forest,MID,58,d,0.7,1.0,2.2,22,567,42.4,105.0,212.9,105.0,25.0,20.0,Leeds (H),2,1,Dead leg - 25% chance of playing,2025-11-05T22:30:08.175849Z,11,2025-11-08T21:25:54.737268
517,Anderson,Elliot Anderson,16,Nott'm Forest,MID,53,a,3.0,2.5,3.2,32,900,53.8,184.8,274.5,77.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
518,Jota,João Pedro Ferreira da Silva,16,Nott'm Forest,MID,54,u,0.0,0.0,1.0,1,11,1.0,5.0,0.5,4.0,0.0,0.0,Leeds (H),2,1,has joined Besiktas on loan for the rest of the season.,2025-09-12T15:53:40.376767Z,11,2025-11-08T21:25:54.737268
519,Dominguez,Nicolás Domínguez,16,Nott'm Forest,MID,50,a,0.0,0.2,0.5,1,52,2.2,7.0,14.4,0.0,100.0,80.0,Leeds (H),2,1,,2025-07-21T10:00:04.988497Z,11,2025-11-08T21:25:54.737268
520,O'Brien,Lewis O'Brien,16,Nott'm Forest,MID,50,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds (H),2,1,Has joined Wrexham permanently.,2025-07-25T14:55:12.030109Z,11,2025-11-08T21:25:54.737268
521,Sangaré,Ibrahim Sangaré,16,Nott'm Forest,MID,49,a,0.1,0.5,1.9,13,442,13.1,59.6,35.0,36.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
522,Yates,Ryan Yates,16,Nott'm Forest,MID,47,a,0.1,1.5,1.7,10,209,9.1,46.2,24.8,21.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
523,Da Silva Moreira,Eric da Silva Moreira,16,Nott'm Forest,MID,45,u,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds (H),2,1,has joined Rio Ave on loan for the rest of the season.,2025-09-02T12:23:02.683095Z,11,2025-11-08T21:25:54.737268
524,Stamenic,Marko Stamenić,16,Nott'm Forest,MID,45,u,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Leeds (H),2,1,Has joined Swansea City permanently.,2025-08-20T13:32:34.645399Z,11,2025-11-08T21:25:54.737268
525,Wood,Chris Wood,16,Nott'm Forest,FWD,72,d,6.1,0.2,3.1,25,538,29.8,77.6,49.6,179.0,25.0,20.0,Leeds (H),2,1,Knee injury - 25% chance of playing,2025-10-24T09:00:08.418318Z,11,2025-11-08T21:25:54.737268
526,Igor Jesus,Igor Jesus Maciel da Cruz,16,Nott'm Forest,FWD,58,a,0.7,1.8,1.4,13,268,13.5,23.8,35.0,81.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
527,Awoniyi,Taiwo Awoniyi,16,Nott'm Forest,FWD,52,a,0.4,0.8,1.0,3,102,7.1,8.6,25.4,37.0,,0.0,Leeds (H),2,1,,,11,2025-11-08T21:25:54.737268
